product_sk,last_movement_date,days_since_movement,is_slow_moving,Product_ID,Product_Name,Category,Sub_Category,Source_System
625,2016-08-08,490,True,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,Supply_Chain
626,2017-04-01,254,True,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Supply_Chain
627,2017-04-02,253,True,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,Supply_Chain
628,2017-09-09,93,True,OFF-LA-10000443,Avery 501,Office Supplies,Labels,Supply_Chain
629,2016-02-08,672,True,TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,Supply_Chain
630,2017-08-01,132,True,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,Supply_Chain
631,2017-12-03,8,False,OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,Supply_Chain
632,2017-09-01,101,True,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,Supply_Chain
633,2015-02-09,1036,True,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,Supply_Chain
634,2015-02-09,1036,True,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,Supply_Chain
635,2017-01-12,333,True,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,Supply_Chain
636,2017-01-12,333,True,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,Supply_Chain
637,2017-05-12,213,True,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,Supply_Chain
638,2016-12-09,367,True,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Supply_Chain
639,2015-09-03,830,True,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Technology,Phones,Supply_Chain
640,2015-10-05,798,True,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,Supply_Chain
641,2017-11-12,29,False,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,Supply_Chain
642,2017-01-12,333,True,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,Supply_Chain
643,2017-12-02,9,False,OFF-AR-10001446,Newell 309,Office Supplies,Art,Supply_Chain
644,2017-10-03,69,False,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,Supply_Chain
645,2017-12-04,7,False,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Supply_Chain
646,2017-08-07,126,True,OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,Supply_Chain
647,2017-07-03,161,True,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,Supply_Chain
648,2016-11-11,395,True,OFF-ST-10002562,Staple magnet,Office Supplies,Storage,Supply_Chain
649,2017-04-04,251,True,TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,Supply_Chain
650,2017-03-09,277,True,TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,Supply_Chain
651,2016-07-04,525,True,TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,Supply_Chain
652,2017-08-06,127,True,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Supply_Chain
653,2017-10-12,60,False,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,Supply_Chain
654,2016-07-08,521,True,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Supply_Chain
655,2017-09-02,100,True,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,Supply_Chain
656,2017-09-02,100,True,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,Supply_Chain
657,2017-10-12,60,False,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,Supply_Chain
658,2017-09-10,92,True,OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,Supply_Chain
659,2017-09-10,92,True,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Supply_Chain
660,2017-12-08,3,False,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,Supply_Chain
661,2017-09-10,92,True,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Supply_Chain
662,2017-09-10,92,True,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Supply_Chain
663,2017-09-10,92,True,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,Supply_Chain
664,2017-09-10,92,True,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,Supply_Chain
665,2017-05-06,219,True,OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,Supply_Chain
666,2017-04-11,244,True,OFF-AR-10000127,Newell 321,Office Supplies,Art,Supply_Chain
667,2017-11-07,34,False,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Supply_Chain
668,2017-11-03,38,False,OFF-BI-10002393,Binder Posts,Office Supplies,Binders,Supply_Chain
669,2017-09-11,91,True,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,Supply_Chain
670,2015-11-09,763,True,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Supply_Chain
671,2017-11-12,29,False,OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,Supply_Chain
672,2017-12-02,9,False,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Supply_Chain
673,2017-12-02,9,False,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,Supply_Chain
674,2015-12-06,736,True,TEC-PH-10001615,AT&T CL82213,Technology,Phones,Supply_Chain
675,2017-04-11,244,True,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,Supply_Chain
676,2017-10-09,63,False,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,Supply_Chain
677,2015-12-11,731,True,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Supply_Chain
678,2015-12-11,731,True,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Supply_Chain
679,2017-09-03,99,True,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,Supply_Chain
680,2017-08-05,128,True,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Supply_Chain
681,2015-10-02,801,True,OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,Supply_Chain
682,2017-09-09,93,True,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,Supply_Chain
683,2017-07-08,156,True,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,Supply_Chain
684,2017-11-07,34,False,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Supply_Chain
685,2017-11-07,34,False,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Supply_Chain
686,2015-07-12,883,True,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Supply_Chain
687,2017-11-01,40,False,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,Supply_Chain
688,2017-09-07,95,True,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Supply_Chain
689,2016-08-12,486,True,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Supply_Chain
690,2016-09-04,463,True,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Supply_Chain
691,2015-10-12,791,True,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,Supply_Chain
692,2017-12-05,6,False,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,Supply_Chain
693,2017-11-09,32,False,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,Supply_Chain
694,2017-12-01,10,False,OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,Supply_Chain
695,2017-12-01,10,False,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,Supply_Chain
696,2017-09-07,95,True,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,Supply_Chain
697,2016-12-09,367,True,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,Supply_Chain
698,2016-10-01,436,True,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,Supply_Chain
699,2016-09-01,466,True,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,Supply_Chain
700,2017-05-02,223,True,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Supply_Chain
701,2017-12-09,2,False,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,Supply_Chain
702,2016-01-07,704,True,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,Supply_Chain
703,2015-01-05,1071,True,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,Supply_Chain
704,2017-06-08,186,True,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,Supply_Chain
705,2016-05-07,583,True,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,Supply_Chain
706,2017-08-10,123,True,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Supply_Chain
707,2016-12-10,366,True,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Supply_Chain
708,2016-12-10,366,True,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,Supply_Chain
709,2016-12-10,366,True,OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,Supply_Chain
710,2017-02-02,312,True,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,Supply_Chain
711,2017-10-12,60,False,OFF-AR-10000940,Newell 343,Office Supplies,Art,Supply_Chain
712,2016-12-05,371,True,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Supply_Chain
713,2016-09-10,457,True,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,Supply_Chain
714,2017-10-01,71,False,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,Supply_Chain
715,2017-10-01,71,False,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,Supply_Chain
716,2015-12-06,736,True,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,Supply_Chain
717,2017-07-09,155,True,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Supply_Chain
718,2017-09-02,100,True,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,Supply_Chain
719,2017-10-12,60,False,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,Supply_Chain
720,2015-11-08,764,True,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,Supply_Chain
721,2016-09-04,463,True,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,Supply_Chain
722,2014-10-03,1165,True,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,Supply_Chain
723,2016-06-09,550,True,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Supply_Chain
724,2017-04-01,254,True,OFF-AP-10002222,Staple holder,Office Supplies,Appliances,Supply_Chain
725,2016-05-10,580,True,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,Supply_Chain
726,2017-06-03,191,True,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Supply_Chain
727,2017-06-10,184,True,OFF-AR-10002375,Newell 351,Office Supplies,Art,Supply_Chain
728,2017-01-08,337,True,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,Supply_Chain
729,2017-12-11,0,False,TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,Supply_Chain
730,2017-12-10,1,False,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,Supply_Chain
731,2017-06-11,183,True,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,Supply_Chain
732,2017-06-11,183,True,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,Supply_Chain
733,2017-09-09,93,True,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Supply_Chain
734,2017-12-10,1,False,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,Supply_Chain
735,2017-12-10,1,False,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,Supply_Chain
736,2016-11-10,396,True,OFF-AR-10004999,Newell 315,Office Supplies,Art,Supply_Chain
737,2017-12-02,9,False,OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,Supply_Chain
738,2017-12-02,9,False,OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,Supply_Chain
739,2017-12-02,9,False,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,Supply_Chain
740,2017-09-03,99,True,TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,Supply_Chain
741,2017-09-11,91,True,OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,Supply_Chain
742,2017-03-03,283,True,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,Supply_Chain
743,2015-12-06,736,True,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,Supply_Chain
744,2016-05-06,584,True,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,Supply_Chain
745,2017-10-05,67,False,OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,Supply_Chain
746,2015-12-12,730,True,OFF-FA-10001229,Staples,Office Supplies,Fasteners,Supply_Chain
747,2015-12-12,730,True,OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,Supply_Chain
748,2015-12-06,736,True,OFF-PA-10004255,Xerox 219,Office Supplies,Paper,Supply_Chain
749,2015-12-06,736,True,OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,Supply_Chain
750,2016-05-03,587,True,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,Supply_Chain
751,2015-12-06,736,True,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,Supply_Chain
752,2017-04-01,254,True,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,Supply_Chain
753,2017-10-07,65,False,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,Supply_Chain
754,2014-11-12,1125,True,OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,Supply_Chain
755,2014-11-12,1125,True,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,Supply_Chain
756,2017-06-03,191,True,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,Supply_Chain
757,2017-11-09,32,False,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Supply_Chain
758,2016-06-11,548,True,OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,Supply_Chain
759,2017-12-05,6,False,OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,Supply_Chain
760,2016-06-11,548,True,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,Supply_Chain
761,2016-11-05,401,True,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,Supply_Chain
762,2017-12-05,6,False,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,Supply_Chain
763,2017-12-03,8,False,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Supply_Chain
764,2017-05-04,221,True,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,Supply_Chain
765,2017-05-04,221,True,OFF-PA-10004983,Xerox 23,Office Supplies,Paper,Supply_Chain
766,2017-05-04,221,True,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Supply_Chain
767,2017-10-05,67,False,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,Supply_Chain
768,2017-08-03,130,True,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,Supply_Chain
769,2017-05-11,214,True,OFF-LA-10004545,Avery 50,Office Supplies,Labels,Supply_Chain
770,2016-11-03,403,True,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,Supply_Chain
771,2017-10-02,70,False,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,Supply_Chain
772,2017-12-08,3,False,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Supply_Chain
773,2015-12-11,731,True,OFF-AR-10001473,Newell 313,Office Supplies,Art,Supply_Chain
774,2015-01-02,1074,True,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,Supply_Chain
775,2016-05-12,578,True,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Supply_Chain
776,2017-12-11,0,False,OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,Supply_Chain
777,2016-09-10,457,True,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,Supply_Chain
778,2017-12-02,9,False,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Supply_Chain
779,2017-03-02,284,True,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,Supply_Chain
780,2017-12-04,7,False,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Supply_Chain
781,2016-11-11,395,True,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Supply_Chain
782,2014-09-05,1193,True,OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,Supply_Chain
783,2016-11-10,396,True,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Supply_Chain
784,2017-12-11,0,False,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Supply_Chain
785,2015-04-06,980,True,OFF-PA-10001526,Xerox 1949,Office Supplies,Paper,Supply_Chain
786,2017-09-10,92,True,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,Supply_Chain
787,2016-12-08,368,True,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,Supply_Chain
788,2017-12-05,6,False,OFF-LA-10000248,Avery 52,Office Supplies,Labels,Supply_Chain
789,2016-10-08,429,True,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,Supply_Chain
790,2017-11-04,37,False,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,Supply_Chain
791,2017-11-01,40,False,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,Supply_Chain
792,2017-09-07,95,True,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,Supply_Chain
793,2017-11-02,39,False,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,Supply_Chain
794,2017-11-06,35,False,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Supply_Chain
795,2016-09-08,459,True,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,Supply_Chain
796,2017-12-09,2,False,OFF-PA-10000349,Easy-staple paper,Office Supplies,Paper,Supply_Chain
797,2016-06-04,555,True,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,Supply_Chain
798,2016-06-04,555,True,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,Supply_Chain
799,2017-10-02,70,False,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,Supply_Chain
800,2017-04-01,254,True,OFF-LA-10003663,Avery 498,Office Supplies,Labels,Supply_Chain
801,2017-12-01,10,False,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,Supply_Chain
802,2017-10-12,60,False,OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,Supply_Chain
803,2017-04-10,245,True,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,Supply_Chain
