product_sk,Product_Name,Category,Sub_Category,risk_level,days_until_stockout,current_stock,daily_sales_rate,total_quantity,days_on_market,first_sale,last_sale
475,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,Low,33.3,1.0,0.03,4,119,2017-03-06,2017-07-03
478,Avery 477,Office Supplies,Labels,Low,33.3,1.0,0.03,5,161,2016-07-01,2016-12-09
543,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,Low,33.3,1.0,0.03,9,358,2016-09-11,2017-09-04
633,Round Specialty Laser Printer Labels,Office Supplies,Labels,Low,33.3,2.0,0.06,14,248,2014-06-06,2015-02-09
640,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,Low,33.3,1.0,0.03,9,327,2014-11-12,2015-10-05
703,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,Low,33.3,1.0,0.03,5,157,2014-08-01,2015-01-05
768,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,Low,33.3,1.0,0.03,9,273,2016-11-03,2017-08-03
888,Xerox 1907,Office Supplies,Paper,Low,33.3,1.0,0.03,8,294,2016-12-12,2017-10-02
984,Xerox 1924,Office Supplies,Paper,Low,33.3,1.0,0.03,7,203,2016-11-10,2017-06-01
1087,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,Low,33.3,2.0,0.06,12,210,2016-09-03,2017-04-01
1117,Global Adaptabilities Conference Tables,Furniture,Tables,Low,33.3,2.0,0.06,12,191,2016-05-05,2016-11-12
1137,Newell 32,Office Supplies,Art,Low,33.3,1.0,0.03,6,217,2014-12-07,2015-07-12
1153,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,Low,33.3,1.0,0.03,5,189,2015-05-03,2015-11-08
1155,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,Low,33.3,1.0,0.03,8,233,2014-09-12,2015-05-03
1178,Portable Personal File Box,Office Supplies,Storage,Low,33.3,1.0,0.03,6,186,2014-11-07,2015-05-12
1234,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Low,33.3,2.0,0.06,15,245,2014-09-07,2015-05-10
1275,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Low,33.3,1.0,0.03,9,279,2014-03-01,2014-12-05
1278,Sanford Pocket Accent Highlighters,Office Supplies,Art,Low,33.3,2.0,0.06,12,217,2016-05-09,2016-12-12
1295,JM Magazine Binder,Office Supplies,Binders,Low,33.3,1.0,0.03,4,151,2016-04-12,2016-09-10
1309,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,Low,33.3,1.0,0.03,9,342,2015-12-01,2016-11-07
1427,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,Low,33.3,1.0,0.03,4,144,2016-12-11,2017-05-04
1521,Hoover Commercial SteamVac,Office Supplies,Appliances,Low,33.3,1.0,0.03,7,252,2017-01-02,2017-09-11
1535,Avery 488,Office Supplies,Labels,Low,33.3,2.0,0.06,11,184,2015-12-05,2016-06-06
376,Avery 514,Office Supplies,Labels,Low,40.0,2.0,0.05,12,241,2014-07-11,2015-03-09
460,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,Low,40.0,2.0,0.05,12,243,2017-03-10,2017-11-08
636,Flat Face Poster Frame,Furniture,Furnishings,Low,40.0,2.0,0.05,10,189,2016-07-07,2017-01-12
649,Cisco SPA 502G IP Phone,Technology,Phones,Low,40.0,2.0,0.05,13,270,2016-07-08,2017-04-04
735,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,Low,40.0,2.0,0.05,11,244,2017-04-10,2017-12-10
791,Hon 94000 Series Round Tables,Furniture,Tables,Low,40.0,2.0,0.05,15,328,2016-12-08,2017-11-01
839,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,Low,40.0,2.0,0.05,10,211,2016-09-09,2017-04-08
891,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Low,40.0,2.0,0.05,13,247,2017-03-10,2017-11-12
985,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,Low,40.0,2.0,0.05,11,211,2017-05-12,2017-12-09
1239,Plastic Binding Combs,Office Supplies,Binders,Low,40.0,2.0,0.05,12,240,2016-01-08,2016-09-04
1319,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,Low,40.0,2.0,0.05,10,206,2015-09-10,2016-04-03
1411,Hon Olson Stacker Chairs,Furniture,Chairs,Low,40.0,2.0,0.05,15,315,2015-11-02,2016-09-12
1438,Logitech Gaming G510s - Keyboard,Technology,Accessories,Low,40.0,2.0,0.05,11,243,2014-09-02,2015-05-03
1456,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,Low,40.0,2.0,0.05,11,244,2017-03-11,2017-11-10
553,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Low,42.9,3.0,0.07,20,293,2017-02-11,2017-12-01
665,Blackstonian Pencils,Office Supplies,Art,Low,42.9,3.0,0.07,17,246,2016-09-02,2017-05-06
678,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Low,42.9,3.0,0.07,22,304,2015-02-10,2015-12-11
720,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,Low,42.9,3.0,0.07,18,247,2015-03-06,2015-11-08
971,Avery Hanging File Binders,Office Supplies,Binders,Low,42.9,3.0,0.07,20,278,2015-11-07,2016-08-11
15,Newell 318,Office Supplies,Art,Low,50.0,2.0,0.04,13,328,2016-12-09,2017-11-02
27,Economy Binders,Office Supplies,Binders,Low,50.0,3.0,0.06,17,278,2017-03-06,2017-12-09
29,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Low,50.0,1.0,0.02,8,366,2016-12-08,2017-12-09
34,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,Low,50.0,1.0,0.02,8,460,2015-09-03,2016-12-06
36,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Low,50.0,1.0,0.02,4,209,2017-04-11,2017-11-06
44,Artistic Insta-Plaque,Furniture,Furnishings,Low,50.0,1.0,0.02,6,308,2015-08-09,2016-06-12
47,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,Low,50.0,2.0,0.04,10,247,2015-10-09,2016-06-12
52,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,Low,50.0,2.0,0.04,11,307,2016-09-01,2017-07-05
61,Xerox 1920,Office Supplies,Paper,Low,50.0,1.0,0.02,9,460,2015-02-06,2016-05-11
81,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Low,50.0,3.0,0.06,19,336,2016-08-04,2017-07-06
119,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,Low,50.0,1.0,0.02,7,372,2015-12-04,2016-12-10
134,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Low,50.0,1.0,0.02,9,426,2016-09-12,2017-11-12
148,Easy-staple paper,Office Supplies,Paper,Low,50.0,1.0,0.02,8,341,2016-08-01,2017-07-08
151,Acco Hanging Data Binders,Office Supplies,Binders,Low,50.0,1.0,0.02,8,361,2015-09-06,2016-09-01
167,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Low,50.0,1.0,0.02,7,456,2016-09-08,2017-12-08
178,American Pencil,Office Supplies,Art,Low,50.0,1.0,0.02,9,482,2015-11-08,2017-03-04
202,Xerox 1912,Office Supplies,Paper,Low,50.0,1.0,0.02,9,455,2014-11-09,2016-02-07
215,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,Low,50.0,1.0,0.02,5,280,2016-12-01,2017-09-07
230,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,Low,50.0,1.0,0.02,9,365,2015-12-07,2016-12-06
251,Staples,Office Supplies,Fasteners,Low,50.0,1.0,0.02,9,554,2016-04-01,2017-10-07
255,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Low,50.0,1.0,0.02,8,342,2016-11-04,2017-10-12
280,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,Low,50.0,1.0,0.02,8,422,2014-10-07,2015-12-03
288,GBC Durable Plastic Covers,Office Supplies,Binders,Low,50.0,1.0,0.02,5,242,2017-02-02,2017-10-02
297,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,Low,50.0,1.0,0.02,9,435,2015-10-03,2016-12-11
308,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Low,50.0,2.0,0.04,15,397,2016-11-07,2017-12-09
310,Avery 486,Office Supplies,Labels,Low,50.0,2.0,0.04,13,333,2015-12-10,2016-11-07
342,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Low,50.0,1.0,0.02,4,189,2014-12-05,2015-06-12
352,Xerox 212,Office Supplies,Paper,Low,50.0,1.0,0.02,7,458,2016-01-07,2017-04-09
356,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Low,50.0,3.0,0.06,23,368,2016-12-08,2017-12-11
358,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Low,50.0,1.0,0.02,8,344,2017-01-01,2017-12-11
417,Staples,Office Supplies,Fasteners,Low,50.0,1.0,0.02,4,184,2014-10-02,2015-04-04
423,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,Low,50.0,1.0,0.02,9,461,2014-09-01,2015-12-06
430,Xerox 1996,Office Supplies,Paper,Low,50.0,2.0,0.04,16,393,2016-11-10,2017-12-08
432,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,Low,50.0,1.0,0.02,4,182,2014-03-10,2014-09-08
436,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Low,50.0,1.0,0.02,7,330,2016-09-05,2017-08-01
451,Dax Clear Box Frame,Furniture,Furnishings,Low,50.0,1.0,0.02,9,517,2016-06-12,2017-11-11
470,Xerox 1915,Office Supplies,Paper,Low,50.0,1.0,0.02,5,301,2016-12-04,2017-10-01
471,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,Low,50.0,2.0,0.04,14,333,2015-12-06,2016-11-03
481,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,Low,50.0,1.0,0.02,7,397,2016-11-03,2017-12-05
488,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,Low,50.0,1.0,0.02,4,207,2016-06-09,2017-01-02
514,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Low,50.0,1.0,0.02,7,371,2016-02-05,2017-02-10
557,Rubber Band Ball,Office Supplies,Fasteners,Low,50.0,2.0,0.04,13,366,2015-11-07,2016-11-07
559,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,Low,50.0,1.0,0.02,7,342,2016-12-04,2017-11-11
567,Staple envelope,Office Supplies,Envelopes,Low,50.0,1.0,0.02,7,458,2016-05-09,2017-08-10
572,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,Low,50.0,1.0,0.02,4,211,2015-11-09,2016-06-07
620,Staple remover,Office Supplies,Supplies,Low,50.0,1.0,0.02,6,275,2017-03-02,2017-12-02
630,Bady BDG101FRU Card Printer,Technology,Machines,Low,50.0,1.0,0.02,8,451,2016-05-07,2017-08-01
638,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Low,50.0,1.0,0.02,7,463,2015-09-03,2016-12-09
641,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,Low,50.0,1.0,0.02,8,492,2016-07-08,2017-11-12
679,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,Low,50.0,1.0,0.02,7,360,2016-09-08,2017-09-03
686,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Low,50.0,1.0,0.02,4,223,2014-12-01,2015-07-12
709,Xerox 1988,Office Supplies,Paper,Low,50.0,1.0,0.02,7,398,2015-11-08,2016-12-10
712,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Low,50.0,1.0,0.02,7,456,2015-09-06,2016-12-05
722,Bevis Round Conference Room Tables and Bases,Furniture,Tables,Low,50.0,1.0,0.02,4,216,2014-03-01,2014-10-03
732,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,Low,50.0,1.0,0.02,9,436,2016-04-01,2017-06-11
751,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,Low,50.0,1.0,0.02,9,550,2014-06-04,2015-12-06
767,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,Low,50.0,1.0,0.02,6,336,2016-11-03,2017-10-05
773,Newell 313,Office Supplies,Art,Low,50.0,1.0,0.02,8,343,2015-01-02,2015-12-11
780,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Low,50.0,2.0,0.04,10,277,2017-03-02,2017-12-04
785,Xerox 1949,Office Supplies,Paper,Low,50.0,2.0,0.04,11,268,2014-07-12,2015-04-06
787,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,Low,50.0,2.0,0.04,14,363,2015-12-11,2016-12-08
788,Avery 52,Office Supplies,Labels,Low,50.0,1.0,0.02,7,453,2016-09-08,2017-12-05
789,Contemporary Wood/Metal Frame,Furniture,Furnishings,Low,50.0,2.0,0.04,14,341,2015-11-02,2016-10-08
793,Logitech diNovo Edge Keyboard,Technology,Accessories,Low,50.0,2.0,0.04,16,447,2016-08-12,2017-11-02
795,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,Low,50.0,1.0,0.02,7,367,2015-09-07,2016-09-08
818,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,Low,50.0,1.0,0.02,9,519,2014-11-01,2016-04-03
828,Canvas Sectional Post Binders,Office Supplies,Binders,Low,50.0,1.0,0.02,6,336,2016-11-10,2017-10-12
830,Crate-A-Files,Office Supplies,Storage,Low,50.0,1.0,0.02,7,364,2016-09-03,2017-09-02
858,Xerox 198,Office Supplies,Paper,Low,50.0,1.0,0.02,7,422,2014-03-11,2015-05-07
870,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,Low,50.0,1.0,0.02,9,394,2014-11-11,2015-12-10
879,Nortel Meridian M5316 Digital phone,Technology,Phones,Low,50.0,2.0,0.04,12,339,2016-04-06,2017-03-11
886,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,Low,50.0,1.0,0.02,5,272,2014-09-12,2015-06-11
911,Stiletto Hand Letter Openers,Office Supplies,Supplies,Low,50.0,2.0,0.04,14,338,2014-10-02,2015-09-05
912,Tennsco Single-Tier Lockers,Office Supplies,Storage,Low,50.0,1.0,0.02,7,425,2014-08-11,2015-10-10
925,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Low,50.0,1.0,0.02,7,392,2015-04-10,2016-05-06
926,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,Low,50.0,1.0,0.02,6,273,2015-06-04,2016-03-03
928,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,Low,50.0,1.0,0.02,8,336,2015-12-04,2016-11-04
937,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Low,50.0,2.0,0.04,16,456,2016-09-03,2017-12-03
952,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Low,50.0,1.0,0.02,7,430,2016-08-08,2017-10-12
963,Xerox 1905,Office Supplies,Paper,Low,50.0,2.0,0.04,13,332,2017-01-03,2017-12-01
989,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,Low,50.0,3.0,0.06,18,327,2015-03-12,2016-02-02
1010,Nokia Lumia 521 (T-Mobile),Technology,Phones,Low,50.0,1.0,0.02,8,458,2015-12-08,2017-03-10
1013,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,Low,50.0,1.0,0.02,9,419,2014-04-11,2015-06-04
1014,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,Low,50.0,1.0,0.02,9,446,2014-02-11,2015-05-03
1019,Newell 317,Office Supplies,Art,Low,50.0,2.0,0.04,11,313,2015-01-03,2015-11-12
1031,Sterilite Show Offs Storage Containers,Office Supplies,Storage,Low,50.0,1.0,0.02,8,400,2016-05-02,2017-06-06
1072,Staple holder,Office Supplies,Appliances,Low,50.0,1.0,0.02,4,205,2014-05-11,2014-12-02
1079,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,Low,50.0,1.0,0.02,6,329,2015-08-07,2016-07-01
1083,Xerox 1990,Office Supplies,Paper,Low,50.0,1.0,0.02,8,462,2014-04-02,2015-07-08
1093,Xerox 1975,Office Supplies,Paper,Low,50.0,1.0,0.02,6,388,2016-06-12,2017-07-05
1125,Multicolor Computer Printout Paper,Office Supplies,Paper,Low,50.0,1.0,0.02,8,401,2016-11-03,2017-12-09
1139,Jensen SMPS-640 - speaker phone,Technology,Phones,Low,50.0,1.0,0.02,6,363,2015-12-04,2016-12-01
1141,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Low,50.0,1.0,0.02,7,400,2015-11-08,2016-12-12
1170,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,Low,50.0,1.0,0.02,8,335,2016-09-05,2017-08-06
1179,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Low,50.0,1.0,0.02,9,364,2016-10-06,2017-10-05
1182,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Low,50.0,2.0,0.04,10,276,2017-03-07,2017-12-08
1199,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Low,50.0,1.0,0.02,5,305,2016-05-09,2017-03-10
1254,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Low,50.0,1.0,0.02,9,433,2014-04-02,2015-06-09
1259,Logitech Illuminated - Keyboard,Technology,Accessories,Low,50.0,1.0,0.02,7,427,2016-08-07,2017-10-08
1260,Tennsco Commercial Shelving,Office Supplies,Storage,Low,50.0,1.0,0.02,5,274,2017-01-07,2017-10-08
1261,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Low,50.0,1.0,0.02,7,362,2014-09-07,2015-09-04
1306,Xerox 1914,Office Supplies,Paper,Low,50.0,1.0,0.02,7,434,2016-05-01,2017-07-09
1311,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Low,50.0,1.0,0.02,6,266,2016-09-11,2017-06-04
1313,Xerox 1885,Office Supplies,Paper,Low,50.0,1.0,0.02,7,393,2015-08-09,2016-09-05
1320,Easy-staple paper,Office Supplies,Paper,Low,50.0,2.0,0.04,10,249,2017-03-02,2017-11-06
1323,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,Low,50.0,1.0,0.02,8,335,2014-10-11,2015-09-11
1338,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,Low,50.0,2.0,0.04,11,249,2014-03-02,2014-11-06
1341,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,Low,50.0,1.0,0.02,7,461,2015-06-08,2016-09-11
1344,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,Low,50.0,2.0,0.04,16,369,2016-08-03,2017-08-07
1353,Avery 511,Office Supplies,Labels,Low,50.0,1.0,0.02,8,337,2016-10-07,2017-09-09
1354,GBC Plasticlear Binding Covers,Office Supplies,Binders,Low,50.0,1.0,0.02,9,362,2015-09-06,2016-09-02
1364,Magnifier Swing Arm Lamp,Furniture,Furnishings,Low,50.0,1.0,0.02,8,389,2016-11-11,2017-12-05
1402,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,Low,50.0,1.0,0.02,7,306,2017-02-06,2017-12-09
1408,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Low,50.0,1.0,0.02,7,435,2016-10-02,2017-12-11
1413,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Low,50.0,1.0,0.02,9,520,2016-04-07,2017-09-09
1464,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Low,50.0,1.0,0.02,6,242,2016-03-10,2016-11-07
1477,Xerox 1977,Office Supplies,Paper,Low,50.0,1.0,0.02,4,178,2016-12-06,2017-06-02
1482,Avaya 5410 Digital phone,Technology,Phones,Low,50.0,1.0,0.02,7,333,2016-01-08,2016-12-06
1491,Ultra Door Push Plate,Furniture,Furnishings,Low,50.0,2.0,0.04,16,406,2014-12-01,2016-01-11
1522,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,Low,50.0,1.0,0.02,6,390,2014-09-07,2015-10-02
648,Staple magnet,Office Supplies,Storage,Low,60.0,3.0,0.05,19,405,2015-10-03,2016-11-11
680,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Low,60.0,3.0,0.05,18,331,2016-09-08,2017-08-05
1310,GBC VeloBind Cover Sets,Office Supplies,Binders,Low,60.0,3.0,0.05,19,391,2016-05-09,2017-06-04
1,Bush Somerset Collection Bookcase,Furniture,Bookcases,Low,66.7,2.0,0.03,10,387,2016-04-09,2017-05-01
5,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,Low,66.7,2.0,0.03,13,454,2015-10-11,2017-01-07
54,Staples,Office Supplies,Fasteners,Low,66.7,4.0,0.06,24,399,2016-09-01,2017-10-05
78,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Low,66.7,2.0,0.03,13,423,2014-11-11,2016-01-08
199,Samsung Galaxy Note 3,Technology,Phones,Low,66.7,2.0,0.03,10,302,2014-11-09,2015-09-07
201,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Low,66.7,2.0,0.03,12,396,2014-11-09,2015-12-10
264,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,Low,66.7,2.0,0.03,13,429,2016-09-01,2017-11-04
268,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,Low,66.7,2.0,0.03,15,454,2016-09-03,2017-12-01
302,Coloredge Poster Frame,Furniture,Furnishings,Low,66.7,2.0,0.03,16,579,2015-02-03,2016-09-04
316,OIC Binder Clips,Office Supplies,Fasteners,Low,66.7,2.0,0.03,13,519,2015-11-08,2017-04-10
324,Large Capacity Hanging Post Binders,Office Supplies,Binders,Low,66.7,2.0,0.03,12,460,2014-04-06,2015-07-10
360,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,Low,66.7,2.0,0.03,12,343,2016-10-03,2017-09-11
392,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Low,66.7,2.0,0.03,11,365,2015-12-07,2016-12-06
497,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,Low,66.7,2.0,0.03,11,333,2016-12-12,2017-11-10
513,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,Low,66.7,2.0,0.03,12,453,2014-11-09,2016-02-05
530,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Low,66.7,2.0,0.03,12,403,2016-10-04,2017-11-11
539,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,Low,66.7,2.0,0.03,16,517,2015-09-12,2017-02-10
542,Logitech Trackman Marble Mouse,Technology,Accessories,Low,66.7,2.0,0.03,14,402,2015-11-03,2016-12-09
549,Hon 2111 Invitation Series Corner Table,Furniture,Tables,Low,66.7,2.0,0.03,15,536,2014-02-11,2015-08-01
621,Tops Wirebound Message Log Books,Office Supplies,Paper,Low,66.7,2.0,0.03,11,364,2015-07-09,2016-07-07
626,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Low,66.7,2.0,0.03,14,415,2016-02-11,2017-04-01
653,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,Low,66.7,2.0,0.03,14,461,2016-07-08,2017-10-12
693,"Global Leather Task Chair, Black",Furniture,Chairs,Low,66.7,2.0,0.03,13,490,2016-07-07,2017-11-09
695,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,Low,66.7,2.0,0.03,12,449,2016-09-08,2017-12-01
705,Hon Mobius Operator's Chair,Furniture,Chairs,Low,66.7,2.0,0.03,11,426,2015-03-08,2016-05-07
707,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Low,66.7,2.0,0.03,15,490,2015-08-08,2016-12-10
814,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,Low,66.7,2.0,0.03,10,299,2015-11-12,2016-09-06
855,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,Low,66.7,2.0,0.03,13,372,2016-11-05,2017-11-12
975,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,Low,66.7,2.0,0.03,12,458,2014-09-09,2015-12-11
1007,Xerox 1883,Office Supplies,Paper,Low,66.7,2.0,0.03,16,513,2015-12-10,2017-05-06
1038,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,Low,66.7,2.0,0.03,14,554,2014-12-06,2016-06-12
1092,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,Low,66.7,2.0,0.03,13,519,2016-02-02,2017-07-05
1129,Xerox 227,Office Supplies,Paper,Low,66.7,2.0,0.03,12,421,2016-04-10,2017-06-05
1135,GBC VeloBinder Manual Binding System,Office Supplies,Binders,Low,66.7,2.0,0.03,12,393,2016-11-07,2017-12-05
