product_sk,Product_Name,Category,Sub_Category,Inventory_Turnover_Ratio,Days_Inventory_Outstanding,Sales,COGS,Quantity
1303,Xerox 189,Office Supplies,Paper,4.0,91.25,838.8,503.28,9
1304,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,4.0,91.25,90.8,54.48,1
1305,"Global Stack Chair with Arms, Black",Furniture,Chairs,4.0,91.25,419.72,251.832,14
1306,Xerox 1914,Office Supplies,Paper,4.0,91.25,384.72,230.832,7
1307,Xerox 1994,Office Supplies,Paper,4.0,91.25,19.44,11.664,3
1308,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,4.0,91.25,20.52,12.312,9
1309,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,4.0,91.25,3607.0600000000004,2164.2360000000003,9
1310,GBC VeloBind Cover Sets,Office Supplies,Binders,4.0,91.25,169.84,101.904,19
1311,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,4.0,91.25,11.45,6.869999999999999,6
1312,Newell 331,Office Supplies,Art,4.0,91.25,11.74,7.044,3
1313,Xerox 1885,Office Supplies,Paper,4.0,91.25,336.28,201.76799999999997,7
1314,Xerox 1902,Office Supplies,Paper,4.0,91.25,45.68,27.407999999999998,2
1315,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,4.0,91.25,2.78,1.668,1
1316,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,4.0,91.25,199.74,119.844,6
1317,Avery 475,Office Supplies,Labels,4.0,91.25,177.6,106.55999999999999,12
1318,Easy-staple paper,Office Supplies,Paper,4.0,91.25,21.4,12.839999999999998,5
1319,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,4.0,91.25,177.8,106.68,10
1320,Easy-staple paper,Office Supplies,Paper,4.0,91.25,113.4,68.04,10
1321,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,4.0,91.25,14.52,8.712,3
1322,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,4.0,91.25,1702.29,1021.3739999999999,12
1323,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,4.0,91.25,17.84,10.703999999999999,8
1324,Apple iPhone 5S,Technology,Phones,4.0,91.25,683.99,410.394,2
1325,Plastic Stacking Crates & Casters,Office Supplies,Storage,4.0,91.25,13.39,8.034,3
1326,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,4.0,91.25,1319.8,791.88,5
1327,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,4.0,91.25,287.91,172.746,12
1328,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,4.0,91.25,262.24,157.344,2
1329,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,4.0,91.25,23.97,14.382,2
1330,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,4.0,91.25,1542.53,925.5179999999999,12
1331,Xerox 1979,Office Supplies,Paper,4.0,91.25,123.92,74.352,4
1332,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,4.0,91.25,161.96,97.176,2
1333,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,4.0,91.25,474.63,284.77799999999996,4
1334,Rediform Voice Mail Log Books,Office Supplies,Paper,4.0,91.25,14.9,8.94,5
1335,Apple iPhone 5,Technology,Phones,4.0,91.25,5198.639999999999,3119.1839999999997,10
1336,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,4.0,91.25,91.96,55.175999999999995,2
1337,Xerox 211,Office Supplies,Paper,4.0,91.25,19.44,11.664,3
1338,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,4.0,91.25,80.08,48.047999999999995,11
1339,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,4.0,91.25,289.92,173.952,8
1340,"Tennsco Lockers, Sand",Office Supplies,Storage,4.0,91.25,151.06,90.636,9
1341,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,4.0,91.25,22.5,13.5,7
1342,Xerox 1947,Office Supplies,Paper,4.0,91.25,136.35,81.80999999999999,25
1343,"Hon Metal Bookcases, Black",Furniture,Bookcases,4.0,91.25,354.9,212.93999999999997,5
1344,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,4.0,91.25,223.04,133.82399999999998,16
1345,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,4.0,91.25,26.7,16.02,5
1346,Memorex Micro Travel Drive 4 GB,Technology,Accessories,4.0,91.25,21.2,12.719999999999999,2
1347,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,4.0,91.25,494.8,296.88,6
1348,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,4.0,91.25,508.25,304.95,3
1349,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,4.0,91.25,891.7,535.02,11
1350,iOttie XL Car Mount,Technology,Phones,4.0,91.25,223.89,134.33399999999997,14
1351,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,4.0,91.25,188.7,113.21999999999998,4
1352,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,4.0,91.25,200.97,120.582,3
1353,Avery 511,Office Supplies,Labels,4.0,91.25,19.72,11.831999999999999,8
1354,GBC Plasticlear Binding Covers,Office Supplies,Binders,4.0,91.25,30.990000000000002,18.594,9
1355,Premier Automatic Letter Opener,Office Supplies,Supplies,4.0,91.25,1394.1399999999999,836.4839999999999,7
1356,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,4.0,91.25,178.62,107.172,10
1357,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,4.0,91.25,17.58,10.547999999999998,7
1358,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,4.0,91.25,347.65,208.58999999999997,18
1359,Xerox 1887,Office Supplies,Paper,4.0,91.25,15.18,9.107999999999999,1
1360,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,4.0,91.25,5199.96,3119.976,4
1361,Eldon Simplefile Box Office,Office Supplies,Storage,4.0,91.25,124.4,74.64,10
1362,Panasonic KX - TS880B Telephone,Technology,Phones,4.0,91.25,41.22,24.732,1
1363,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,4.0,91.25,226.14,135.684,5
1364,Magnifier Swing Arm Lamp,Furniture,Furnishings,4.0,91.25,167.84,100.704,8
1365,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,4.0,91.25,1319.92,791.952,8
1366,Avery 497,Office Supplies,Labels,4.0,91.25,2.46,1.476,1
1367,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,4.0,91.25,2079.4,1247.64,5
1368,Xerox 206,Office Supplies,Paper,4.0,91.25,34.99,20.994,6
1369,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,4.0,91.25,78.66,47.196,6
1370,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,4.0,91.25,839.94,503.964,8
1371,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,4.0,91.25,332.83,199.69799999999998,4
1372,Fluorescent Highlighters by Dixon,Office Supplies,Art,4.0,91.25,58.91,35.346,17
1373,Avery 49,Office Supplies,Labels,4.0,91.25,14.399999999999999,8.639999999999999,5
1374,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,4.0,91.25,15.120000000000001,9.072000000000001,3
1375,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,4.0,91.25,11.81,7.086,11
1376,First Data TMFD35 PIN Pad,Technology,Accessories,4.0,91.25,142.8,85.68,1
1377,Novimex Swivel Fabric Task Chair,Furniture,Chairs,4.0,91.25,634.12,380.472,6
1378,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,4.0,91.25,94.69,56.814,20
1379,Balt Split Level Computer Training Table,Furniture,Tables,4.0,91.25,638.25,382.95,8
1380,Newell 335,Office Supplies,Art,4.0,91.25,8.64,5.184,3
1381,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,4.0,91.25,1049.44,629.664,8
1382,Xerox 1944,Office Supplies,Paper,4.0,91.25,62.02,37.212,2
1383,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,4.0,91.25,60.72,36.431999999999995,3
1384,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,4.0,91.25,48.72,29.232,26
1385,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,4.0,91.25,39.66,23.795999999999996,2
1386,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,4.0,91.25,42.85,25.71,5
1387,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,4.0,91.25,17.25,10.35,6
1388,Acme Titanium Bonded Scissors,Office Supplies,Supplies,4.0,91.25,69.7,41.82,9
1389,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,4.0,91.25,81.55,48.93,6
1390,Xerox 1890,Office Supplies,Paper,4.0,91.25,146.82,88.092,3
1391,OIC Stacking Trays,Furniture,Furnishings,4.0,91.25,40.08,24.048,12
1392,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,4.0,91.25,1937.48,1162.488,14
1393,Green Bar Computer Printout Paper,Office Supplies,Paper,4.0,91.25,219.84,131.904,4
1394,Xerox 1993,Office Supplies,Paper,4.0,91.25,49.25,29.549999999999997,8
1395,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,4.0,91.25,359.82,215.892,9
1396,Ultra Door Pull Handle,Furniture,Furnishings,4.0,91.25,145.18,87.108,15
1397,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,4.0,91.25,113.50999999999999,68.106,6
1398,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,4.0,91.25,166.85000000000002,100.11000000000001,10
1399,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,4.0,91.25,334.79999999999995,200.87999999999997,20
1400,Clear Mylar Reinforcing Strips,Office Supplies,Binders,4.0,91.25,26.16,15.696,3
1401,Okidata C610n Printer,Technology,Machines,4.0,91.25,1362.9,817.74,3
1402,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,4.0,91.25,59.25,35.55,7
1403,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,4.0,91.25,7.31,4.385999999999999,3
1404,Xerox 229,Office Supplies,Paper,4.0,91.25,69.98,41.988,12
1405,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,4.0,91.25,9.98,5.988,1
1406,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,4.0,91.25,336.2,201.72,10
1407,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,4.0,91.25,17499.95,10499.97,5
1408,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,4.0,91.25,101.88,61.12799999999999,7
1409,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,4.0,91.25,1640.7,984.42,5
1410,Staples,Office Supplies,Fasteners,4.0,91.25,11.34,6.803999999999999,3
1411,Hon Olson Stacker Chairs,Furniture,Chairs,4.0,91.25,3680.44,2208.264,15
1412,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,4.0,91.25,32.04,19.224,4
1413,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,4.0,91.25,92.21,55.32599999999999,9
1414,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,4.0,91.25,294.95,176.97,4
1415,Cherry 142-key Programmable Keyboard,Technology,Accessories,4.0,91.25,479.72,287.832,4
1416,HTC One Mini,Technology,Phones,4.0,91.25,503.96,302.376,5
1417,12 Colored Short Pencils,Office Supplies,Art,4.0,91.25,7.8,4.68,3
1418,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,4.0,91.25,60.36,36.216,6
1419,GBC Plastic Binding Combs,Office Supplies,Binders,4.0,91.25,36.9,22.139999999999997,5
1420,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,4.0,91.25,1.39,0.834,2
1421,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,4.0,91.25,342.44,205.464,7
1422,Grandstream GXP1160 VoIP phone,Technology,Phones,4.0,91.25,538.32,322.992,17
1423,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,4.0,91.25,92.94,55.763999999999996,3
1424,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,4.0,91.25,60.63,36.378,6
1425,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,4.0,91.25,384.15,230.48999999999998,13
1426,Recycled Easel Ring Binders,Office Supplies,Binders,4.0,91.25,62.66,37.596,9
1427,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,4.0,91.25,8.07,4.842,4
1428,Xerox 196,Office Supplies,Paper,4.0,91.25,9.25,5.55,2
1429,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,4.0,91.25,524.36,314.616,14
1430,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,4.0,91.25,51.55,30.929999999999996,5
1431,Desktop 3-Pocket Hot File,Office Supplies,Storage,4.0,91.25,43.28,25.968,1
1432,Southworth Structures Collection,Office Supplies,Paper,4.0,91.25,21.84,13.104,3
1433,Staples in misc. colors,Office Supplies,Art,4.0,91.25,30.98,18.588,8
1434,AT&T 841000 Phone,Technology,Phones,4.0,91.25,138.0,82.8,2
1435,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,4.0,91.25,369.16,221.496,11
1436,Xerox 1976,Office Supplies,Paper,4.0,91.25,20.74,12.443999999999999,4
1437,Acco Translucent Poly Ring Binders,Office Supplies,Binders,4.0,91.25,43.989999999999995,26.393999999999995,11
1438,Logitech Gaming G510s - Keyboard,Technology,Accessories,4.0,91.25,815.9,489.53999999999996,11
1439,GBC Linen Binding Covers,Office Supplies,Binders,4.0,91.25,49.57,29.741999999999997,2
1440,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,4.0,91.25,341.99,205.194,3
1441,Avery 495,Office Supplies,Labels,4.0,91.25,15.12,9.072,3
1442,Xerox 1991,Office Supplies,Paper,4.0,91.25,68.52,41.111999999999995,3
1443,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,4.0,91.25,14.7,8.819999999999999,7
1444,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,4.0,91.25,559.71,335.826,3
1445,Okidata C610n Printer,Technology,Machines,4.0,91.25,649.0,389.4,2
1446,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,4.0,91.25,108.79,65.274,5
1447,OIC Thumb-Tacks,Office Supplies,Fasteners,4.0,91.25,5.47,3.2819999999999996,6
1448,Xerox 213,Office Supplies,Paper,4.0,91.25,55.73,33.437999999999995,9
1449,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,4.0,91.25,32.97,19.782,8
1450,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,4.0,91.25,46.72,28.032,10
1451,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,4.0,91.25,43.92,26.352,3
1452,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,4.0,91.25,8.9,5.34,3
1453,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,4.0,91.25,721.44,432.86400000000003,9
1454,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,4.0,91.25,67.36,40.416,2
1455,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,4.0,91.25,54.53,32.717999999999996,3
1456,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,4.0,91.25,175.67000000000002,105.402,11
1457,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,4.0,91.25,110.11,66.066,7
1458,Newell 34,Office Supplies,Art,4.0,91.25,178.56,107.136,9
1459,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,4.0,91.25,45.86,27.516,11
1460,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,4.0,91.25,172.11,103.266,1
1461,Hon 2111 Invitation Series Straight Table,Furniture,Tables,4.0,91.25,236.53,141.918,2
1462,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,4.0,91.25,829.84,497.904,9
1463,Xerox 1900,Office Supplies,Paper,4.0,91.25,42.800000000000004,25.680000000000003,10
1464,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,4.0,91.25,680.53,408.318,6
1465,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,4.0,91.25,755.96,453.576,4
1466,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,4.0,91.25,6.54,3.924,1
1467,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,4.0,91.25,242.35,145.41,8
1468,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,4.0,91.25,49.62,29.772,2
1469,Macally Suction Cup Mount,Technology,Phones,4.0,91.25,57.36,34.416,6
1470,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,4.0,91.25,236.0,141.6,4
1471,Global Comet Stacking Arm Chair,Furniture,Chairs,4.0,91.25,887.27,532.362,3
1472,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,4.0,91.25,703.71,422.226,6
1473,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,4.0,91.25,1299.99,779.994,2
1474,Letter Size File,Office Supplies,Storage,4.0,91.25,119.1,71.46,3
1475,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,4.0,91.25,159.96,95.976,4
1476,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,4.0,91.25,179.89,107.93399999999998,1
1477,Xerox 1977,Office Supplies,Paper,4.0,91.25,24.049999999999997,14.429999999999998,4
1478,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,4.0,91.25,1779.9,1067.94,5
1479,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,4.0,91.25,42.84,25.704,6
1480,BPI Conference Tables,Furniture,Tables,4.0,91.25,1438.59,863.1539999999999,17
1481,Premier Electric Letter Opener,Office Supplies,Supplies,4.0,91.25,185.38,111.228,2
1482,Avaya 5410 Digital phone,Technology,Phones,4.0,91.25,380.74,228.444,7
1483,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,4.0,91.25,20.39,12.234,2
1484,Newell 344,Office Supplies,Art,4.0,91.25,17.79,10.674,8
1485,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,4.0,91.25,137.63,82.57799999999999,7
1486,Hon 4060 Series Tables,Furniture,Tables,4.0,91.25,268.7,161.22,3
1487,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,4.0,91.25,15.8,9.48,4
1488,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,4.0,91.25,90.88,54.528,3
1489,iOttie HLCRIO102 Car Mount,Technology,Phones,4.0,91.25,31.98,19.188,2
1490,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,4.0,91.25,120.78,72.468,1
1491,Ultra Door Push Plate,Furniture,Furnishings,4.0,91.25,64.81,38.886,16
1492,Nu-Dell Executive Frame,Furniture,Furnishings,4.0,91.25,91.01,54.606,12
1493,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,4.0,91.25,78.8,47.279999999999994,1
1494,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,4.0,91.25,26.72,16.032,1
1495,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,4.0,91.25,706.86,424.116,7
1496,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,4.0,91.25,109.9,65.94,5
1497,Okidata MB760 Printer,Technology,Machines,4.0,91.25,3357.6,2014.56,3
1498,Canon PC940 Copier,Technology,Copiers,4.0,91.25,1079.98,647.9879999999999,4
1499,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,4.0,91.25,2347.63,1408.578,9
1500,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,4.0,91.25,239.37,143.62199999999999,2
1501,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,4.0,91.25,512.5,307.5,3
1502,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,4.0,91.25,8.96,5.376,2
1503,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,4.0,91.25,11.82,7.092,3
1504,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,4.0,91.25,44.46,26.676,5
1505,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,4.0,91.25,16.09,9.654,9
1506,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,4.0,91.25,19.78,11.868,5
1507,Xerox 228,Office Supplies,Paper,4.0,91.25,12.96,7.776,2
1508,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,4.0,91.25,3.33,1.998,2
1509,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,4.0,91.25,6589.21,3953.526,11
1510,BlackBerry Q10,Technology,Phones,4.0,91.25,1814.26,1088.556,16
1511,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,4.0,91.25,70.97,42.582,5
1512,Xerox 1937,Office Supplies,Paper,4.0,91.25,192.16,115.29599999999999,4
1513,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,4.0,91.25,174.95,104.96999999999998,5
1514,Avery Legal 4-Ring Binder,Office Supplies,Binders,4.0,91.25,184.62,110.772,11
1515,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,4.0,91.25,77.56,46.536,2
1516,Xerox 217,Office Supplies,Paper,4.0,91.25,6.48,3.888,1
1517,Maxell CD-R Discs,Technology,Accessories,4.0,91.25,7.88,4.728,4
1518,Xerox 193,Office Supplies,Paper,4.0,91.25,17.94,10.764000000000001,3
1519,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,4.0,91.25,7.7,4.62,2
1520,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,4.0,91.25,133.85000000000002,80.31000000000002,7
1521,Hoover Commercial SteamVac,Office Supplies,Appliances,4.0,91.25,73.33000000000001,43.998000000000005,7
1522,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,4.0,91.25,38.3,22.979999999999997,6
1523,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,4.0,91.25,10.9,6.54,3
1524,"Executive Impressions 14""",Furniture,Furnishings,4.0,91.25,111.15,66.69,5
1525,Tensor Track Tree Floor Lamp,Furniture,Furnishings,4.0,91.25,39.98,23.987999999999996,2
1526,Newell 325,Office Supplies,Art,4.0,91.25,28.91,17.346,7
1527,Home/Office Personal File Carts,Office Supplies,Storage,4.0,91.25,104.28,62.568,3
1528,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,4.0,91.25,2154.9,1292.94,5
1529,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,4.0,91.25,19.98,11.988,2
1530,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,4.0,91.25,8749.95,5249.97,5
1531,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,4.0,91.25,27.96,16.776,5
1532,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,4.0,91.25,146.35,87.80999999999999,3
1533,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,4.0,91.25,12.99,7.794,1
1534,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,4.0,91.25,603.56,362.13599999999997,5
1535,Avery 488,Office Supplies,Labels,4.0,91.25,34.65,20.79,11
1536,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,4.0,91.25,24.64,14.783999999999999,4
1537,Motorola L703CM,Technology,Phones,4.0,91.25,1123.13,673.878,9
1538,Mobile Personal File Cube,Office Supplies,Storage,4.0,91.25,70.26,42.156,3
1539,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,4.0,91.25,6.1,3.6599999999999997,2
1540,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,4.0,91.25,3.55,2.13,2
1541,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,4.0,91.25,359.5,215.7,3
1542,Belkin iPhone and iPad Lightning Cable,Technology,Phones,4.0,91.25,71.95,43.17,6
1543,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,4.0,91.25,239.98,143.988,2
1544,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,4.0,91.25,93.25,55.949999999999996,4
1545,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,4.0,91.25,6.26,3.756,2
1546,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,4.0,91.25,341.96,205.176,2
1547,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,4.0,91.25,40.48,24.287999999999997,2
1548,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,4.0,91.25,207.14,124.28399999999999,3
1549,Prang Drawing Pencil Set,Office Supplies,Art,4.0,91.25,13.9,8.34,5
1550,Canon Image Class D660 Copier,Technology,Copiers,4.0,91.25,959.98,575.9879999999999,2
1551,Xerox 1981,Office Supplies,Paper,4.0,91.25,10.56,6.336,2
1552,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,4.0,91.25,111.04,66.624,4
1553,Okidata B400 Printer,Technology,Machines,4.0,91.25,686.4,411.84,2
1554,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,4.0,91.25,101.99,61.193999999999996,2
1555,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,4.0,91.25,30.84,18.503999999999998,3
1556,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,4.0,91.25,75.06,45.036,9
